Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
6,20,0,0,0,18.3,0,0,18.3,0,0
6,20,1,0,0,18.1,1,0,18.1,0,0
6,20,2,0,0,18,2.1,0,18,0,0
6,20,3,0,0,17.8,3.1,0,17.8,0,0
6,20,4,10,5,19.3,2.9,4.872,17.625,13.526,0
6,20,5,344,37,20.7,2.8,27.148,19.57,74.702,55.963
6,20,6,669,57,22.2,2.6,156.644,24.936,306.852,283.454
6,20,7,796,77,24.1,3.5,381.44,32.896,899.589,861.625
6,20,8,865,94,25.9,4.3,609.678,40.171,"1,482.394","1,426.366"
6,20,9,896,105,27.8,5.2,797.13,45.308,"1,923.272","1,851.113"
6,20,10,915,112,28,5.5,938.119,48.282,"2,239.232","2,154.208"
6,20,11,922,116,28.1,5.9,"1,018.606",49.453,"2,418.681","2,325.863"
6,20,12,925,115,28.3,6.2,"1,037.368",49.548,"2,462.208","2,367.448"
6,20,13,917,110,29.4,5.7,986.027,50.719,2325,"2,236.294"
6,20,14,877,108,30.6,5.1,858.36,50.467,"2,022.369","1,946.292"
6,20,15,832,94,31.7,4.6,679.784,48.397,"1,604.553","1,544.268"
6,20,16,722,68,30.8,4.4,437.826,41.713,"1,034.285",992.475
6,20,17,496,62,29.8,4.3,206.224,34.652,457.271,430.54
6,20,18,157,26,28.9,4.1,34.537,28.945,73.006,54.299
6,20,19,0,0,27.8,3.4,0,27.8,0,0
6,20,20,0,0,26.7,2.8,0,26.7,0,0
6,20,21,0,0,25.6,2.1,0,25.6,0,0
6,20,22,0,0,24.5,1.9,0,24.5,0,0
6,20,23,0,0,23.3,1.7,0,23.3,0,0
6,21,0,0,0,22.2,1.5,0,22.2,0,0
6,21,1,0,0,21.8,1.5,0,21.8,0,0
6,21,2,0,0,21.5,1.5,0,21.5,0,0
6,21,3,0,0,21.1,1.5,0,21.1,0,0
6,21,4,7,5,21.8,1.9,4.872,19.981,13.381,0
6,21,5,293,40,22.6,2.2,29.864,21.516,81.443,62.577
6,21,6,586,71,23.3,2.6,152.733,25.963,308.997,285.553
6,21,7,726,98,25.7,2.6,373.243,35.112,876.18,838.864
6,21,8,812,119,28.2,2.6,600.224,44.608,"1,428.154","1,373.964"
6,21,9,783,140,30.6,2.6,744.175,51.559,"1,737.809","1,672.695"
6,21,10,858,131,29.3,3.6,904.683,52.565,"2,110.657",2031
6,21,11,880,152,28,4.7,"1,012.119",52.044,"2,370.226","2,279.547"
6,21,12,875,153,26.7,5.7,"1,025.006",48.744,"2,443.27","2,349.358"
6,21,13,742,174,27.4,5.2,890.375,47.787,"2,132.454","2,051.9"
6,21,14,704,205,28.2,4.6,817.617,48.082,"1,951.709","1,878.438"
6,21,15,535,203,28.9,4.1,585.971,43.976,"1,419.687","1,365.781"
6,21,16,484,164,28.3,3.2,414.216,39.614,"1,002.526",961.641
6,21,17,308,90,27.8,2.4,179.668,32.975,419.663,393.788
6,21,18,63,31,27.2,1.5,33.402,27.261,81.384,62.519
6,21,19,0,0,25.7,2,0,25.7,0,0
6,21,20,0,0,24.3,2.6,0,24.3,0,0
6,21,21,0,0,22.8,3.1,0,22.8,0,0
6,21,22,0,0,22.2,2.9,0,22.2,0,0
6,21,23,0,0,21.7,2.8,0,21.7,0,0
6,22,0,0,0,21.1,2.6,0,21.1,0,0
6,22,1,0,0,20.4,2.8,0,20.4,0,0
6,22,2,0,0,19.6,2.9,0,19.6,0,0
6,22,3,0,0,18.9,3.1,0,18.9,0,0
6,22,4,10,3,20,3.3,2.923,18.361,8.089,0
6,22,5,332,41,21.1,3.4,30.865,20.157,84.701,65.774
6,22,6,676,53,22.2,3.6,153.008,24.605,296.482,273.304
6,22,7,796,73,22.8,4.8,378.928,30.461,903.253,865.187
6,22,8,861,88,23.3,6,600.359,34.967,"1,497.489","1,440.943"
6,22,9,902,99,23.9,7.2,794.966,38.232,"1,988.354","1,913.634"
6,22,10,926,106,24.1,6.9,941.514,41.845,"2,323.625","2,234.979"
6,22,11,931,109,24.2,6.5,"1,020.242",44.355,"2,488.137","2,392.209"
6,22,12,931,108,24.4,6.2,"1,036.446",45.594,"2,511.706","2,414.71"
6,22,13,756,164,24.4,6.4,893.754,42.462,"2,200.545","2,117.154"
6,22,14,808,104,24.4,6.5,796.563,40.185,"1,979.893","1,905.509"
6,22,15,681,147,24.4,6.7,633.685,36.645,"1,590.987","1,531.183"
6,22,16,563,117,24,5.8,409.442,32.468,"1,020.946",979.526
6,22,17,275,94,23.7,5,172.486,27.156,417.47,391.645
6,22,18,64,43,23.3,4.1,44.28,23.327,112.174,92.723
6,22,19,0,0,22.4,3.8,0,22.4,0,0
6,22,20,0,0,21.5,3.4,0,21.5,0,0
6,22,21,0,0,20.6,3.1,0,20.6,0,0
6,22,22,0,0,20.2,2.9,0,20.2,0,0
6,22,23,0,0,19.8,2.8,0,19.8,0,0
6,23,0,0,0,19.4,2.6,0,19.4,0,0
6,23,1,0,0,19,2.8,0,19,0,0
6,23,2,0,0,18.7,2.9,0,18.7,0,0
6,23,3,0,0,18.3,3.1,0,18.3,0,0
6,23,4,11,4,18.3,2.1,3.898,16.427,10.88,0
6,23,5,235,51,18.3,1,38.917,17.018,108.339,88.961
6,23,6,289,125,18.3,0,153.792,22.894,367.28,342.572
6,23,7,598,143,20.3,1.9,361.827,30.216,881.148,843.695
6,23,8,754,140,22.4,3.8,584.485,36.607,"1,449.658","1,394.742"
6,23,9,843,121,24.4,5.7,770.076,40.361,"1,905.898","1,834.415"
6,23,10,860,137,24.6,6.2,911.598,42.906,"2,237.694","2,152.735"
6,23,11,889,146,24.8,6.7,"1,014.923",44.447,"2,474.006","2,378.715"
6,23,12,878,151,25,7.2,"1,026.163",44.155,"2,505.411","2,408.701"
6,23,13,853,168,24.4,6.9,990.142,43.408,"2,426.042","2,332.897"
6,23,14,673,183,23.9,6.5,769.549,39.318,"1,921.815","1,849.714"
6,23,15,497,211,23.3,6.2,568.32,34.8,"1,442.759","1,388.077"
6,23,16,585,116,22.4,5.5,419.962,31.223,"1,053.13","1,010.767"
6,23,17,480,68,21.5,4.8,208.965,25.878,487.107,459.686
6,23,18,94,31,20.6,4.1,35.417,20.446,85.747,66.8
6,23,19,0,0,20.2,3.9,0,20.2,0,0
6,23,20,0,0,19.8,3.8,0,19.8,0,0
6,23,21,0,0,19.4,3.6,0,19.4,0,0
6,23,22,0,0,19,3.1,0,19,0,0
6,23,23,0,0,18.7,2.6,0,18.7,0,0
6,24,0,0,0,18.3,2.1,0,18.3,0,0
6,24,1,0,0,18.3,2.6,0,18.3,0,0
6,24,2,0,0,18.3,3.1,0,18.3,0,0
6,24,3,0,0,18.3,3.6,0,18.3,0,0
6,24,4,0,2,18.5,3.1,1.949,16.761,5.432,0
6,24,5,0,26,18.7,2.6,24.796,17.394,68.91,50.28
6,24,6,4,97,18.9,2.1,91.651,19.694,251.358,229.127
6,24,7,187,255,20,2.9,304.102,26.942,787.527,752.611
6,24,8,521,240,21.1,3.8,536.954,33.97,"1,356.773","1,304.952"
6,24,9,693,230,22.2,4.6,760.154,39.865,"1,887.877","1,817.092"
6,24,10,737,247,22.8,4.6,913.463,44.532,"2,223.907","2,139.531"
6,24,11,749,255,23.3,4.6,995.524,47.272,"2,391.303","2,299.697"
6,24,12,747,253,23.9,4.6,"1,009.345",48.381,"2,410.576","2,318.119"
6,24,13,719,234,23.3,4.8,933.618,45.557,"2,262.351","2,176.342"
6,24,14,634,221,22.8,5,775.407,40.897,"1,921.331","1,849.248"
6,24,15,523,212,22.2,5.2,587.796,35.459,"1,487.193",1431
6,24,16,392,181,21.3,4.5,385.766,30.51,980.965,940.701
6,24,17,80,106,20.3,3.8,127.296,23.073,332.637,308.686
6,24,18,11,28,19.4,3.1,27.379,18.733,74.285,55.554
6,24,19,0,0,19.2,3.3,0,19.2,0,0
6,24,20,0,0,19.1,3.4,0,19.1,0,0
6,24,21,0,0,18.9,3.6,0,18.9,0,0
6,24,22,0,0,18.7,3.1,0,18.7,0,0
6,24,23,0,0,18.5,2.6,0,18.5,0,0
6,25,0,0,0,18.3,2.1,0,18.3,0,0
6,25,1,0,0,18.3,2.3,0,18.3,0,0
6,25,2,0,0,18.3,2.4,0,18.3,0,0
6,25,3,0,0,18.3,2.6,0,18.3,0,0
6,25,4,0,3,18.3,2.8,2.923,16.491,8.158,0
6,25,5,2,34,18.3,2.9,32.457,17.257,90.257,71.224
6,25,6,5,84,18.3,3.1,80.246,18.724,220.796,199.193
6,25,7,1,225,18.9,3.4,210.112,22.968,569.041,539.674
6,25,8,68,262,19.4,3.8,287.887,25.722,766.671,732.307
6,25,9,98,428,20,4.1,484.533,31.23,"1,260.656","1,211.938"
6,25,10,402,400,20.7,4.3,758.932,38.807,"1,903.04","1,831.668"
6,25,11,405,411,21.5,4.4,812.863,41.408,"2,012.724","1,937.033"
6,25,12,304,418,22.2,4.6,728.271,39.812,"1,818.025","1,749.91"
6,25,13,577,310,21.7,4.6,874.044,42.45,"2,152.32","2,070.943"
6,25,14,228,279,21.1,4.6,480.813,33.127,"1,239.429","1,191.382"
6,25,15,59,302,20.6,4.6,340.19,28.334,897.047,859.153
6,25,16,175,142,19.8,3.8,233.226,25.134,612.927,582.487
6,25,17,2,89,19.1,2.9,85.825,20.477,234.876,212.986
6,25,18,0,25,18.3,2.1,23.835,17.25,66.284,47.703
6,25,19,0,0,18.3,2.1,0,18.3,0,0
6,25,20,0,0,18.3,2.1,0,18.3,0,0
6,25,21,0,0,18.3,2.1,0,18.3,0,0
6,25,22,0,0,18.1,2.4,0,18.1,0,0
6,25,23,0,0,18,2.8,0,18,0,0
6,26,0,0,0,17.8,3.1,0,17.8,0,0
6,26,1,0,0,17.6,2.6,0,17.6,0,0
6,26,2,0,0,17.4,2,0,17.4,0,0
6,26,3,0,0,17.2,1.5,0,17.2,0,0
6,26,4,0,5,17.6,1.9,4.872,15.568,13.653,0
6,26,5,1,43,17.9,2.2,40.006,16.97,111.396,91.96
6,26,6,4,97,18.3,2.6,91.609,19.104,251.922,229.68
6,26,7,199,232,19.1,2.2,288.489,26.157,747.317,713.461
6,26,8,26,303,19.8,1.9,301.64,28.5,794.845,759.734
6,26,9,97,396,20.6,1.5,453.404,34.848,"1,158.922","1,113.378"
6,26,10,126,477,20.8,2.5,579.767,37.222,"1,465.894","1,410.428"
6,26,11,162,330,20.9,3.6,486.896,33.576,"1,253.719","1,205.221"
6,26,12,42,502,21.1,4.6,540.278,33.535,"1,391.514","1,338.547"
6,26,13,59,382,21.1,4.4,435.046,31.487,"1,131.664","1,086.952"
6,26,14,74,336,21.1,4.3,395.938,30.394,"1,034.987",993.157
6,26,15,44,355,21.1,4.1,383.759,30.17,"1,003.618",962.701
6,26,16,20,165,20.5,3.6,169.173,24.429,453.716,427.067
6,26,17,16,41,20,3.1,44.139,19.967,118.806,99.227
6,26,18,2,27,19.4,2.6,25.821,18.322,71.211,52.537
6,26,19,0,0,19,2.6,0,19,0,0
6,26,20,0,0,18.7,2.6,0,18.7,0,0
6,26,21,0,0,18.3,2.6,0,18.3,0,0
6,26,22,0,0,18.3,2.8,0,18.3,0,0
6,26,23,0,0,18.3,2.9,0,18.3,0,0
6,27,0,0,0,18.3,3.1,0,18.3,0,0
6,27,1,0,0,18.3,2.6,0,18.3,0,0
6,27,2,0,0,18.3,2,0,18.3,0,0
6,27,3,0,0,18.3,1.5,0,18.3,0,0
6,27,4,0,2,18.5,2,1.949,16.449,5.439,0
6,27,5,2,40,18.7,2.6,37.51,17.768,104.068,84.772
6,27,6,3,104,18.9,3.1,97.555,19.837,267.593,245.024
6,27,7,349,228,20,3.3,340.842,27.664,863.73,826.756
6,27,8,527,252,21.1,3.4,550.445,34.904,"1,384.541","1,331.804"
6,27,9,731,201,22.2,3.6,760.635,41.59,"1,871.982","1,801.809"
6,27,10,767,216,22.8,3.6,909.659,46.413,"2,192.966","2,109.893"
6,27,11,771,223,23.3,3.6,985.175,49.131,"2,343.332","2,253.829"
6,27,12,779,221,23.9,3.6,"1,009.322",50.494,"2,383.623","2,292.355"
6,27,13,763,213,23.5,4.1,954.924,47.82,"2,286.725","2,199.672"
6,27,14,721,196,23.2,4.7,825.11,43.141,"2,020.98","1,944.959"
6,27,15,656,169,22.8,5.2,640.929,37.331,"1,604.796","1,544.503"
6,27,16,543,130,21.7,4.8,414.524,31.341,"1,041.752",999.723
6,27,17,300,86,20.5,4.5,174.919,24.224,426.44,400.412
6,27,18,28,31,19.4,4.1,31.286,19.011,82.86,63.967
6,27,19,0,0,19.4,3.8,0,19.4,0,0
6,27,20,0,0,19.4,3.4,0,19.4,0,0
6,27,21,0,0,19.4,3.1,0,19.4,0,0
6,27,22,0,0,19,2.9,0,19,0,0
6,27,23,0,0,18.7,2.8,0,18.7,0,0
6,28,0,0,0,18.3,2.6,0,18.3,0,0
6,28,1,0,0,18.3,2.6,0,18.3,0,0
6,28,2,0,0,18.3,2.6,0,18.3,0,0
6,28,3,0,0,18.3,2.6,0,18.3,0,0
6,28,4,0,5,18.5,2.8,4.872,16.769,13.579,0
6,28,5,4,29,18.7,2.9,27.671,17.54,76.849,58.07
6,28,6,6,130,18.9,3.1,120.202,20.427,328.422,304.561
6,28,7,174,220,20,3.4,268.094,25.753,696.941,664.389
6,28,8,570,205,21.1,3.8,532.716,33.759,"1,344.705","1,293.279"
6,28,9,851,124,22.2,4.1,776.912,41.125,"1,915.112","1,843.271"
6,28,10,878,133,22.6,4.5,922.686,44.848,"2,242.252","2,157.099"
6,28,11,876,137,22.9,4.8,993.264,46.287,"2,398.153","2,306.245"
6,28,12,884,136,23.3,5.2,"1,018.107",46.338,"2,457.717","2,363.157"
6,28,13,867,131,22.9,5,961.9,45.283,"2,334.114","2,245.012"
6,28,14,844,121,22.6,4.8,846.989,42.807,"2,077.562","1,999.256"
6,28,15,792,105,22.2,4.6,669.663,38.545,"1,664.19","1,601.767"
6,28,16,654,87,21.3,4.6,427.257,31.564,"1,066.241","1,023.49"
6,28,17,444,70,20.3,4.6,202.384,24.646,478.136,450.923
6,28,18,98,31,19.4,4.6,35.987,19.195,87.073,68.101
6,28,19,0,0,19.2,4.1,0,19.2,0,0
6,28,20,0,0,19.1,3.6,0,19.1,0,0
6,28,21,0,0,18.9,3.1,0,18.9,0,0
6,28,22,0,0,18.9,3.1,0,18.9,0,0
6,28,23,0,0,18.9,3.1,0,18.9,0,0
6,29,0,0,0,18.9,3.1,0,18.9,0,0
6,29,1,0,0,18.9,2.6,0,18.9,0,0
6,29,2,0,0,18.9,2,0,18.9,0,0
6,29,3,0,0,18.9,1.5,0,18.9,0,0
6,29,4,0,2,19.1,1.9,1.949,17.089,5.424,0
6,29,5,1,52,19.2,2.2,46.985,18.512,129.915,110.122
6,29,6,8,117,19.4,2.6,109.469,20.782,298.174,274.961
6,29,7,49,252,20,2.9,249.401,25.496,662.018,630.353
6,29,8,259,324,20.5,3.3,457.171,31.724,"1,176.014","1,129.945"
6,29,9,292,280,21.1,3.6,495.602,33.621,"1,271.8","1,222.727"
6,29,10,558,285,21.3,3.9,787.962,40.718,"1,956.412","1,882.955"
6,29,11,672,219,21.5,4.3,884.523,43.311,"2,168.841","2,086.777"
6,29,12,708,201,21.7,4.6,918.709,43.853,"2,246.57","2,161.234"
6,29,13,621,274,21.3,4.4,881.723,43.228,"2,162.567","2,080.765"
6,29,14,463,226,21,4.3,634.095,37.205,"1,601.067","1,540.906"
6,29,15,37,262,20.6,4.1,284.562,27.909,752.203,718.219
6,29,16,35,232,20,4.1,246.468,25.35,657.771,626.213
6,29,17,2,99,19.5,4.1,95.519,20.952,260.872,238.443
6,29,18,3,19,18.9,4.1,18.319,17.931,50.412,32.126
6,29,19,0,0,18.5,3.9,0,18.5,0,0
6,29,20,0,0,18.2,3.8,0,18.2,0,0
6,29,21,0,0,17.8,3.6,0,17.8,0,0
6,29,22,0,0,17.8,3.4,0,17.8,0,0
6,29,23,0,0,17.8,3.3,0,17.8,0,0
6,30,0,0,0,17.8,3.1,0,17.8,0,0
6,30,1,0,0,17.6,3.1,0,17.6,0,0
6,30,2,0,0,17.4,3.1,0,17.4,0,0
6,30,3,0,0,17.2,3.1,0,17.2,0,0
6,30,4,0,1,17.2,3.1,0.974,15.334,2.733,0
6,30,5,1,30,17.2,3.1,28.627,16.041,80.046,61.207
6,30,6,1,113,17.2,3.1,104.937,18.271,290.298,267.251
6,30,7,6,203,18.1,3.1,192.217,21.876,522.627,494.371
6,30,8,186,308,19.1,3.1,399.51,28.815,"1,044.046","1,001.95"
6,30,9,153,319,20,3.1,424.816,31.102,"1,104.982","1,061.075"
6,30,10,643,269,20.7,4,848.974,41.238,"2,102.208","2,022.898"
6,30,11,628,270,21.5,4.8,891.968,42.449,"2,196.81","2,113.576"
6,30,12,763,193,22.2,5.7,961.409,42.677,"2,365.243","2,274.783"
6,30,13,459,298,21.3,5.3,750.817,38.301,"1,888.215","1,817.417"
6,30,14,137,411,20.3,5,532.256,32.565,"1,376.546","1,324.074"
6,30,15,17,304,19.4,4.6,307.722,26.485,819.504,783.732
6,30,16,15,173,19,4.1,174.552,22.611,472.549,445.466
6,30,17,2,76,18.7,3.6,73.301,19.406,201.549,180.337
6,30,18,1,20,18.3,2.9,19.141,17.153,53.129,34.793
6,30,19,0,0,18.3,2.6,0,18.3,0,0
6,30,20,0,0,18.3,2.3,0,18.3,0,0
6,30,21,0,0,18.3,2.1,0,18.3,0,0
6,30,22,0,0,18.3,1.8,0,18.3,0,0
6,30,23,0,0,18.3,1.7,0,18.3,0,0
7,1,0,0,0,18.2,1.7,0,18.2,0,0
7,1,1,0,0,18,2,0,18,0,0
7,1,2,0,0,17.8,1.6,0,17.8,0,0
7,1,3,0,0,18,1.6,0,18,0,0
7,1,4,0,2,17.9,2.3,1.949,15.889,5.453,0
7,1,5,1,34,17.9,3.8,32.35,16.948,90.086,71.056
7,1,6,1,111,17.8,3.6,103.195,18.806,284.78,261.85
7,1,7,2,160,18.3,4.1,151.702,20.717,415.006,389.236
7,1,8,5,295,18.3,2.6,281.716,25.058,755.455,721.387
7,1,9,0,322,20,3.6,307.487,27.178,816.6,780.907
7,1,10,578,345,20,5.7,864.027,37.315,"2,182.416","2,099.785"
7,1,11,261,462,20.6,5.2,719.044,36.892,"1,821.402","1,753.159"
7,1,12,577,350,21.1,4.1,937.861,44.342,"2,287.636","2,200.544"
7,1,13,579,347,20.6,5.2,914.593,41.285,"2,265.668","2,179.517"
7,1,14,650,243,20,5.2,813.448,38.445,"2,040.939","1,964.116"
7,1,15,532,219,20,5.2,603.63,33.664,"1,541.283","1,483.223"
7,1,16,381,181,18.9,3.1,378.454,29.472,967.951,928.06
7,1,17,199,99,18.3,3.6,157.173,21.872,398.156,372.764
7,1,18,14,30,17.8,3.6,29.494,17.269,80.247,61.403
7,1,19,0,0,17.8,2.1,0,17.8,0,0
7,1,20,0,0,17.8,2.1,0,17.8,0,0
7,1,21,0,0,17.2,3.1,0,17.2,0,0
7,1,22,0,0,17.2,4.1,0,17.2,0,0
7,1,23,0,0,17.2,2.6,0,17.2,0,0
7,2,0,0,0,17.2,3.1,0,17.2,0,0
7,2,1,0,0,17.2,4.6,0,17.2,0,0
7,2,2,0,0,17.2,3.6,0,17.2,0,0
7,2,3,0,0,17.8,3.6,0,17.8,0,0
7,2,4,0,3,17.2,3.1,2.923,15.43,8.197,0
7,2,5,3,31,17.8,3.1,29.587,16.691,82.489,63.603
7,2,6,1,115,17.8,3.1,106.588,18.933,293.978,270.854
7,2,7,11,241,18.3,3.6,227.951,22.837,616.569,586.039
7,2,8,3,271,19.4,3.6,258.256,25.13,692.386,659.95
7,2,9,601,187,20.6,4.6,645.987,34.914,"1,644.037","1,582.342"
7,2,10,925,97,20.6,4.6,929.323,42.414,"2,286.721","2,199.668"
7,2,11,915,100,21.1,5.2,995.295,43.507,"2,437.932","2,344.258"
7,2,12,925,100,21.1,4.6,"1,023.891",45.92,"2,477.09","2,381.66"
7,2,13,922,96,21.1,4.1,980.103,46.125,"2,367.874","2,277.299"
7,2,14,854,81,21.7,5.7,815.876,39.345,"2,036.648","1,959.999"
7,2,15,761,99,21.1,4.1,643.461,37.628,"1,606.701","1,546.34"
7,2,16,674,88,20,4.6,440.129,30.482,"1,104.566","1,060.671"
7,2,17,524,64,20,4.6,220.709,24.807,515.505,487.418
7,2,18,114,29,18.9,3.1,35.486,18.79,83.644,64.737
7,2,19,0,0,18.3,3.6,0,18.3,0,0
7,2,20,0,0,18.3,2.6,0,18.3,0,0
7,2,21,0,0,18.3,2.6,0,18.3,0,0
7,2,22,0,0,18.3,2.6,0,18.3,0,0
7,2,23,0,0,18.3,2.6,0,18.3,0,0
7,3,0,0,0,18.3,2.1,0,18.3,0,0
7,3,1,0,0,18.3,2.6,0,18.3,0,0
7,3,2,0,0,17.8,2.6,0,17.8,0,0
7,3,3,0,0,17.8,2.6,0,17.8,0,0
7,3,4,0,0,17.2,3.1,0,17.2,0,0
7,3,5,2,33,17.8,2.6,31.443,16.656,87.675,68.692
7,3,6,6,109,18.9,2.6,102.16,19.992,279.535,256.716
7,3,7,57,202,20,0,208.634,28.058,545.238,516.443
7,3,8,684,171,20.6,3.6,566.213,34.151,"1,422.454","1,368.455"
7,3,9,814,151,21.7,3.1,774.026,42.427,"1,895.615","1,824.531"
7,3,10,843,162,21.7,6.2,922.221,40.19,"2,295.294","2,207.873"
7,3,11,845,166,21.7,4.6,997.37,45.738,"2,414.983","2,322.33"
7,3,12,858,165,22.8,4.1,"1,028.53",48.819,"2,450.714","2,356.469"
7,3,13,841,159,21.7,4.1,972.724,46.544,"2,344.982","2,255.408"
7,3,14,812,147,21.7,4.1,852.596,43.591,"2,083.251","2,004.715"
7,3,15,750,128,21.7,6.2,666.275,35.268,"1,684.229","1,621.08"
7,3,16,654,102,21.1,5.2,444.884,30.981,"1,115.772","1,071.541"
7,3,17,471,69,20.6,5.2,210.598,24.824,496.197,468.563
7,3,18,119,30,20,4.6,36.847,19.85,86.29,67.332
7,3,19,0,0,19.4,4.6,0,19.4,0,0
7,3,20,0,0,19.4,4.1,0,19.4,0,0
7,3,21,0,0,18.9,3.1,0,18.9,0,0
7,3,22,0,0,18.9,3.1,0,18.9,0,0
7,3,23,0,0,18.9,3.1,0,18.9,0,0
7,4,0,0,0,18.3,3.1,0,18.3,0,0
7,4,1,0,0,18.9,4.1,0,18.9,0,0
7,4,2,0,0,18.9,4.1,0,18.9,0,0
7,4,3,0,0,18.9,3.6,0,18.9,0,0
7,4,4,0,2,18.9,3.6,1.949,17.263,5.419,0
7,4,5,3,37,18.9,3.1,34.805,17.963,96.478,77.327
7,4,6,494,79,20.6,4.1,138.747,22.53,292.705,269.608
7,4,7,635,121,21.7,4.1,349.993,29.21,848.07,811.524
7,4,8,820,106,21.7,6.2,585.405,32.767,"1,475.308","1,419.522"
7,4,9,863,120,22.2,7.2,780.177,36.213,"1,970.814","1,896.789"
7,4,10,803,136,22.8,6.7,857.216,39.232,"2,143.78","2,062.757"
7,4,11,847,116,22.2,6.2,944.75,41.285,"2,340.599","2,251.216"
7,4,12,857,114,21.7,7.7,970.694,38.952,"2,433.684","2,340.199"
7,4,13,884,126,21.1,4.1,975.098,45.87,"2,358.963","2,268.778"
7,4,14,700,185,21.1,5.2,798.718,39.363,"1,994.466","1,919.504"
7,4,15,594,174,21.1,5.7,605.331,34.023,"1,541.649","1,483.576"
7,4,16,643,107,20.6,4.6,444.801,31.102,"1,115.753","1,071.522"
7,4,17,140,119,19.4,4.6,158.353,22.735,408.622,382.996
7,4,18,1,17,19.4,3.6,16.274,18.56,44.861,26.678
7,4,19,0,0,18.9,4.1,0,18.9,0,0
7,4,20,0,0,18.9,2.6,0,18.9,0,0
7,4,21,0,0,18.3,3.1,0,18.3,0,0
7,4,22,0,0,18.3,3.1,0,18.3,0,0
7,4,23,0,0,18.3,2.1,0,18.3,0,0
7,5,0,0,0,18.3,2.6,0,18.3,0,0
7,5,1,0,0,17.8,1.5,0,17.8,0,0
7,5,2,0,0,17.8,0,0,17.8,0,0
7,5,3,0,0,17.8,2.1,0,17.8,0,0
7,5,4,0,4,18.3,3.1,3.898,16.539,10.874,0
7,5,5,1,31,17.8,1.5,29.588,16.353,82.617,63.729
7,5,6,5,103,18.3,2.1,96.757,19.26,265.762,243.232
7,5,7,2,182,18.9,2.6,171.671,22.28,466.278,439.34
7,5,8,82,385,20,2.6,408.124,30.424,"1,063.291","1,020.627"
7,5,9,541,256,21.1,4.1,664.798,37.027,"1,675.294","1,612.47"
7,5,10,782,171,21.7,4.1,876.025,43.33,"2,145.709","2,064.606"
7,5,11,833,180,21.7,5.2,999.678,44.089,"2,441.361","2,347.533"
7,5,12,832,180,21.1,5.7,"1,018.224",42.945,"2,501.586","2,405.05"
7,5,13,823,173,21.7,5.2,970.537,43.765,"2,373.742","2,282.91"
7,5,14,790,160,21.1,6.2,847.957,38.464,"2,126.778","2,046.457"
7,5,15,724,139,21.1,4.6,661.284,37.247,"1,655.859","1,593.737"
7,5,16,624,110,20.6,5.7,438.528,29.77,"1,107.872","1,063.879"
7,5,17,441,73,20,4.1,206.333,24.801,489.334,461.861
7,5,18,97,30,18.9,4.6,35.477,18.683,85.648,66.703
7,5,19,0,0,18.3,4.1,0,18.3,0,0
7,5,20,0,0,18.3,3.1,0,18.3,0,0
7,5,21,0,0,18.3,4.1,0,18.3,0,0
7,5,22,0,0,17.8,3.6,0,17.8,0,0
7,5,23,0,0,17.2,2.6,0,17.2,0,0
7,6,0,0,0,17.2,2.6,0,17.2,0,0
7,6,1,0,0,17.2,1.5,0,17.2,0,0
7,6,2,0,0,17.2,2.1,0,17.2,0,0
7,6,3,0,0,17.2,1.5,0,17.2,0,0
7,6,4,0,0,16.7,2.1,0,16.7,0,0
7,6,5,1,32,17.2,0,30.502,14.282,85.967,67.015
7,6,6,2,112,17.2,2.6,104.025,18.302,287.56,264.572
7,6,7,4,216,17.8,2.6,202.981,22.097,551.594,522.647
7,6,8,536,231,18.9,2.6,533.405,32.944,"1,352.74","1,301.051"
7,6,9,780,162,20,4.1,757.722,38.51,"1,893.016","1,822.033"
7,6,10,824,174,20.6,4.1,916.583,43.459,"2,243.533","2,158.326"
7,6,11,838,179,20.6,5.2,"1,003.7",43.159,"2,462.953","2,368.159"
7,6,12,841,179,20.6,3.6,"1,026.465",47.791,"2,459.107","2,364.486"
7,6,13,512,344,20.6,4.1,849.273,42.587,"2,089.965","2,011.154"
7,6,14,693,238,20,4.6,847.233,40.429,"2,104.572","2,025.164"
7,6,15,97,333,20,2.6,399.335,32.742,"1,030.271",988.579
7,6,16,8,163,19.4,3.1,161.273,23.407,435.409,409.178
7,6,17,3,76,18.9,3.1,73.619,19.628,202.07,180.848
7,6,18,0,26,18.3,2.6,24.773,17.283,68.883,50.253
7,6,19,0,0,18.3,2.6,0,18.3,0,0
7,6,20,0,0,18.3,2.6,0,18.3,0,0
7,6,21,0,0,17.8,2.6,0,17.8,0,0
7,6,22,0,0,18.3,2.6,0,18.3,0,0
7,6,23,0,0,18.3,2.6,0,18.3,0,0
7,7,0,0,0,17.8,1.5,0,17.8,0,0
7,7,1,0,0,17.8,2.1,0,17.8,0,0
7,7,2,0,0,17.8,2.1,0,17.8,0,0
7,7,3,0,0,18.3,2.1,0,18.3,0,0
7,7,4,0,0,18.3,1.5,0,18.3,0,0
7,7,5,1,31,18.3,2.6,29.59,17.116,82.337,63.454
7,7,6,11,122,18.3,1.5,113.77,19.915,310.679,287.2
7,7,7,2,173,18.3,3.1,163.481,21.322,445.997,419.524
